vsi_path	slide_id	is_overview	file_size_bytes	num_scenes	scene_idx	scene_name	width_px	height_px	mpp_x_um	mpp_y_um	magnification	compression	num_channels	num_z_slices	num_t_frames	error
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10529987HE1.vsi	10529987HE1	0	278425	1	0	40x	11762	22691	0.170664	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10529987HE1_Overview.vsi	10529987HE1_Overview	1	1422304		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10529989HE1.vsi	10529989HE1	0	368515	1	0	40x	18599	19150	0.170668	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10529989HE1_Overview.vsi	10529989HE1_Overview	1	1423306		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540227HE1.vsi	10540227HE1	0	609919	1	0	40x	27051	21255	0.17077299999999998	0.17077399999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540227HE1_Overview.vsi	10540227HE1_Overview	1	1377336		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540228HE1.vsi	10540228HE1	0	509535	1	0	40x	19607	23472	0.17077199999999998	0.17077499999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540228HE1_Overview.vsi	10540228HE1_Overview	1	1375582		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540236HE1.vsi	10540236HE1	0	449153	1	0	40x	19871	16577	0.17077499999999998	0.17077299999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540236HE1_Overview.vsi	10540236HE1_Overview	1	1377226		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540238HE1.vsi	10540238HE1	0	448365	1	0	40x	20685	16557	0.17077199999999998	0.17076899999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540238HE1_Overview.vsi	10540238HE1_Overview	1	1374912		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540251HE1.vsi	10540251HE1	0	549755	1	0	40x	22617	22923	0.17077299999999998	0.17077299999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540251HE1_Overview.vsi	10540251HE1_Overview	1	1384830		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540253HE1.vsi	10540253HE1	0	433227	1	0	40x	21803	19607	0.17077699999999998	0.17077899999999996	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540253HE1_Overview.vsi	10540253HE1_Overview	1	1377870		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540993HE1.vsi	10540993HE1	0	519729	1	0	40x	21254	23757	0.17077599999999998	0.17077299999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10540993HE1_Overview.vsi	10540993HE1_Overview	1	1381090		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10546842HE1.vsi	10546842HE1	0	356579	1	0	40x	43261	25988	0.170672	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10546842HE1_Overview.vsi	10546842HE1_Overview	1	1425574		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642525HE1.vsi	10642525HE1	0	457029	1	0	40x	23829	20514	0.170665	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642525HE1_Overview.vsi	10642525HE1_Overview	1	1433004		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642529HE1.vsi	10642529HE1	0	853791	1	0	40x	31480	30099	0.170667	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642529HE1_Overview.vsi	10642529HE1_Overview	1	1437228		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642543HE1.vsi	10642543HE1	0	364853	1	0	40x	22730	16403	0.170666	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642543HE1_Overview.vsi	10642543HE1_Overview	1	1432218		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642545HE1.vsi	10642545HE1	0	471557	1	0	40x	20532	24075	0.170669	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642545HE1_Overview.vsi	10642545HE1_Overview	1	1432356		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642554HE1.vsi	10642554HE1	0	346129	1	0	40x	19983	15040	0.170665	0.170663	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642554HE1_Overview.vsi	10642554HE1_Overview	1	1427422		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642556HE1.vsi	10642556HE1	0	279401	1	0	40x	39680	24360	0.17067	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642556HE1_Overview.vsi	10642556HE1_Overview	1	1428456		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642563HE1.vsi	10642563HE1	0	301913	1	0	40x	26006	34190	0.170668	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642563HE1_Overview.vsi	10642563HE1_Overview	1	1431984		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642567HE1.vsi	10642567HE1	0	643133	1	0	40x	28753	20799	0.170668	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642567HE1_Overview.vsi	10642567HE1_Overview	1	1432450		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642572HE1.vsi	10642572HE1	0	509503	1	0	40x	45439	47601	0.170669	0.170669	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642572HE1_Overview.vsi	10642572HE1_Overview	1	1422818		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642573HE1.vsi	10642573HE1	0	359919	1	0	40x	42427	25988	0.17067	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642573HE1_Overview.vsi	10642573HE1_Overview	1	1431600		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642593HE1.vsi	10642593HE1	0	707731	1	0	40x	28468	25174	0.170669	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642593HE1_Overview.vsi	10642593HE1_Overview	1	1427214		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642595HE1.vsi	10642595HE1	0	354353	1	0	40x	35041	33376	0.170668	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642595HE1_Overview.vsi	10642595HE1_Overview	1	1424968		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642619HE1.vsi	10642619HE1	0	473895	1	0	40x	25721	19150	0.170669	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642619HE1_Overview.vsi	10642619HE1_Overview	1	1422160		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642623HE1.vsi	10642623HE1	0	529761	1	0	40x	29567	19964	0.170668	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642623HE1_Overview.vsi	10642623HE1_Overview	1	1422082		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642629HE1.vsi	10642629HE1	0	671347	1	0	40x	55837	53624	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642629HE1_Overview.vsi	10642629HE1_Overview	1	1424874		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642650HE1.vsi	10642650HE1	0	376705	1	0	40x	35305	38300	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642650HE1_Overview.vsi	10642650HE1_Overview	1	1426626		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642654HE1.vsi	10642654HE1	0	533257	1	0	40x	24093	21063	0.170669	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642654HE1_Overview.vsi	10642654HE1_Overview	1	1428030		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642657HE1.vsi	10642657HE1	0	304139	1	0	40x	34776	28736	0.17067	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642657HE1_Overview.vsi	10642657HE1_Overview	1	1425630		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642674HE1.vsi	10642674HE1	0	427229	1	0	40x	15872	26538	0.17067	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642674HE1_Overview.vsi	10642674HE1_Overview	1	1421906		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642682HE1.vsi	10642682HE1	0	551143	1	0	40x	24093	21613	0.170669	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642682HE1_Overview.vsi	10642682HE1_Overview	1	1426924		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642686HE1.vsi	10642686HE1	0	433821	1	0	40x	21081	19700	0.170672	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642686HE1_Overview.vsi	10642686HE1_Overview	1	1423246		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642691HE1.vsi	10642691HE1	0	593921	1	0	40x	27369	24075	0.17067	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642691HE1_Overview.vsi	10642691HE1_Overview	1	1426298		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642705HE1.vsi	10642705HE1	0	763363	1	0	40x	31744	26538	0.17067	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642705HE1_Overview.vsi	10642705HE1_Overview	1	1425080		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642710HE1.vsi	10642710HE1	0	498927	1	0	40x	28183	20514	0.17067	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642710HE1_Overview.vsi	10642710HE1_Overview	1	1424830		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642715HE1.vsi	10642715HE1	0	294927	1	0	40x	45988	22447	0.17067	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642715HE1_Overview.vsi	10642715HE1_Overview	1	1425946		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642724HE1.vsi	10642724HE1	0	624857	1	0	40x	30116	24625	0.170671	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642724HE1_Overview.vsi	10642724HE1_Overview	1	1426412		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642752HE1.vsi	10642752HE1	0	514539	1	0	40x	26555	16973	0.170671	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642752HE1_Overview.vsi	10642752HE1_Overview	1	1426368		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642753HE1.vsi	10642753HE1	0	329909	1	0	40x	17785	15325	0.170668	0.170662	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642753HE1_Overview.vsi	10642753HE1_Overview	1	1425122		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642779HE1.vsi	10642779HE1	0	454229	1	0	40x	21895	19435	0.170672	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642779HE1_Overview.vsi	10642779HE1_Overview	1	1421438		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642782HE1.vsi	10642782HE1	0	655029	1	0	40x	22160	29000	0.170668	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642782HE1_Overview.vsi	10642782HE1_Overview	1	1419306		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642793HE1.vsi	10642793HE1	0	503721	1	0	40x	18884	25154	0.170667	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642793HE1_Overview.vsi	10642793HE1_Overview	1	1425954		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642797HE1.vsi	10642797HE1	0	231801	1	0	40x	34776	17522	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642797HE1_Overview.vsi	10642797HE1_Overview	1	1421530		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642798HE1.vsi	10642798HE1	0	261503	1	0	40x	17236	12313	0.170664	0.170661	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10642798HE1_Overview.vsi	10642798HE1_Overview	1	1422222		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10663922HE1.vsi	10663922HE1	0	570371	1	0	40x	22637	24041	0.17077599999999998	0.17077799999999999	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10663922HE1_Overview.vsi	10663922HE1_Overview	1	1378980		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10663926HE1.vsi	10663926HE1	0	396037	1	0	40x	20420	14929	0.17077599999999998	0.17077799999999999	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10663926HE1_Overview.vsi	10663926HE1_Overview	1	1376778		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10664023HE1.vsi	10664023HE1	0	580603	1	0	40x	21895	27372	0.170672	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10664023HE1_Overview.vsi	10664023HE1_Overview	1	1418898		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674828HE1.vsi	10674828HE1	0	360323	1	0	40x	19433	15325	0.17067	0.170662	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674828HE1_Overview.vsi	10674828HE1_Overview	1	1422804		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674832HE1.vsi	10674832HE1	0	475573	1	0	40x	21631	20534	0.170668	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674832HE1_Overview.vsi	10674832HE1_Overview	1	1428316		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674862HE1.vsi	10674862HE1	0	401071	1	0	40x	18334	18601	0.170672	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674862HE1_Overview.vsi	10674862HE1_Overview	1	1420216		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674866HE1.vsi	10674866HE1	0	871183	1	0	40x	15343	14775	0.170669	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674866HE1_Overview.vsi	10674866HE1_Overview	1	1419538		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674874HE1.vsi	10674874HE1	0	528723	1	0	40x	17256	29285	0.170667	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674874HE1_Overview.vsi	10674874HE1_Overview	1	1421770		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674878HE1.vsi	10674878HE1	0	581401	1	0	40x	24907	23790	0.170669	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674878HE1_Overview.vsi	10674878HE1_Overview	1	1423548		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674886HE1.vsi	10674886HE1	0	601241	1	0	40x	25721	22162	0.170669	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674886HE1_Overview.vsi	10674886HE1_Overview	1	1418972		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674890HE1.vsi	10674890HE1	0	347811	1	0	40x	14509	18601	0.170666	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674890HE1_Overview.vsi	10674890HE1_Overview	1	1418280		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674894HE1.vsi	10674894HE1	0	487121	1	0	40x	24093	17787	0.170669	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674894HE1_Overview.vsi	10674894HE1_Overview	1	1422072		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674898HE1.vsi	10674898HE1	0	575537	1	0	40x	23279	24625	0.17067	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674898HE1_Overview.vsi	10674898HE1_Overview	1	1422142		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674918HE1.vsi	10674918HE1	0	394535	1	0	40x	22994	12862	0.17067	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674918HE1_Overview.vsi	10674918HE1_Overview	1	1423750		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674925HE1.vsi	10674925HE1	0	419689	1	0	40x	19433	17522	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674925HE1_Overview.vsi	10674925HE1_Overview	1	1421950		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674929HE1.vsi	10674929HE1	0	443989	1	0	40x	21631	16953	0.170668	0.170663	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674929HE1_Overview.vsi	10674929HE1_Overview	1	1424272		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674936HE1.vsi	10674936HE1	0	652221	1	0	40x	30381	21328	0.170668	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674936HE1_Overview.vsi	10674936HE1_Overview	1	1420042		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674940HE1.vsi	10674940HE1	0	586827	1	0	40x	26270	21613	0.170671	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674940HE1_Overview.vsi	10674940HE1_Overview	1	1424372		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674948HE1.vsi	10674948HE1	0	516239	1	0	40x	20247	21063	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674948HE1_Overview.vsi	10674948HE1_Overview	1	1422568		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674952HE1.vsi	10674952HE1	0	522231	1	0	40x	26820	18866	0.170668	0.170664	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674952HE1_Overview.vsi	10674952HE1_Overview	1	1426620		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674956HE1.vsi	10674956HE1	0	544085	1	0	40x	22445	22976	0.170667	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674956HE1_Overview.vsi	10674956HE1_Overview	1	1426768		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674964HE1.vsi	10674964HE1	0	329011	1	0	40x	17805	12048	0.170671	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674964HE1_Overview.vsi	10674964HE1_Overview	1	1433828		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674968HE1.vsi	10674968HE1	0	694431	1	0	40x	32558	21613	0.17067	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674968HE1_Overview.vsi	10674968HE1_Overview	1	1428238		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10674976HE1.vsi	10674976HE1	0	534303	1	0	40x	23544	21613	0.170666	0.170668	40.0	Compression.Jpeg	3	1	1	
